"","year","category","winner","entity"
"6500",1982,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To SANTE ZELLI and SALVATORE ZELLI of Elemack Italia S.r.l., Rome, Italy, for the continuing engineering, design and development that has resulted in the Elemack Camera Dolly System for motion picture production."
"6501",1982,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To LEONARD CHAPMAN for the engineering design, development and manufacture of the PeeWee Camera Dolly for motion picture production."
"6502",1982,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To DR. MOHAMMAD S. NOZARI of Minnesota Mining and Manufacturing Company for the research and development of the 3M Photogard protective coating for motion picture film."
"6503",1982,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To BRIANNE MURPHY and DONALD SCHISLER of Mitchell Insert Systems, Incorporated, for the concept, design and manufacture of the MISI Camera Insert Car and Process Trailer."
"6504",1982,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To JACOBUS L. DIMMERS for the engineering and manufacture of the Teccon Enterprises' magnetic transducer for motion picture sound recording and playback."
"6505",1982,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To RICHARD W. DEATS for the design and manufacture of the ""Little Big Crane"" for motion picture production."
"6506",1982,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To CONSTANT TRESFON and ADRIAAN DE ROOY of Egripment, and to ED PHILLIPS and CARLOS DE MATTOS of Matthews Studio Equipment, Incorporated, for the design and manufacture of the ""Tulip Crane"" for motion picture production."
"6507",1982,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To BRAN FERREN of Associates and Ferren for the design and development of a computerized lightning effect system for motion picture photography."
"6508",1982,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To CHRISTIE ELECTRIC CORPORATION and LaVEZZI MACHINE WORKS, INCORPORATED, for the design and manufacture of the Ultramittent film transport for Christie motion picture projectors."
"6509",1983,"ACTOR IN A LEADING ROLE","False","Michael Caine"
"6510",1983,"ACTOR IN A LEADING ROLE","False","Tom Conti"
"6511",1983,"ACTOR IN A LEADING ROLE","False","Tom Courtenay"
"6512",1983,"ACTOR IN A LEADING ROLE","True","Robert Duvall"
"6513",1983,"ACTOR IN A LEADING ROLE","False","Albert Finney"
"6514",1983,"ACTOR IN A SUPPORTING ROLE","False","Charles Durning"
"6515",1983,"ACTOR IN A SUPPORTING ROLE","False","John Lithgow"
"6516",1983,"ACTOR IN A SUPPORTING ROLE","True","Jack Nicholson"
"6517",1983,"ACTOR IN A SUPPORTING ROLE","False","Sam Shepard"
"6518",1983,"ACTOR IN A SUPPORTING ROLE","False","Rip Torn"
"6519",1983,"ACTRESS IN A LEADING ROLE","False","Jane Alexander"
"6520",1983,"ACTRESS IN A LEADING ROLE","True","Shirley MacLaine"
"6521",1983,"ACTRESS IN A LEADING ROLE","False","Meryl Streep"
"6522",1983,"ACTRESS IN A LEADING ROLE","False","Julie Walters"
"6523",1983,"ACTRESS IN A LEADING ROLE","False","Debra Winger"
"6524",1983,"ACTRESS IN A SUPPORTING ROLE","False","Cher"
"6525",1983,"ACTRESS IN A SUPPORTING ROLE","False","Glenn Close"
"6526",1983,"ACTRESS IN A SUPPORTING ROLE","True","Linda Hunt"
"6527",1983,"ACTRESS IN A SUPPORTING ROLE","False","Amy Irving"
"6528",1983,"ACTRESS IN A SUPPORTING ROLE","False","Alfre Woodard"
"6529",1983,"ART DIRECTION","True","Fanny & Alexander"
"6530",1983,"ART DIRECTION","False","Return of the Jedi"
"6531",1983,"ART DIRECTION","False","The Right Stuff"
"6532",1983,"ART DIRECTION","False","Terms of Endearment"
"6533",1983,"ART DIRECTION","False","Yentl"
"6534",1983,"CINEMATOGRAPHY","True","Fanny & Alexander"
"6535",1983,"CINEMATOGRAPHY","False","Flashdance"
"6536",1983,"CINEMATOGRAPHY","False","The Right Stuff"
"6537",1983,"CINEMATOGRAPHY","False","WarGames"
"6538",1983,"CINEMATOGRAPHY","False","Zelig"
"6539",1983,"COSTUME DESIGN","False","Cross Creek"
"6540",1983,"COSTUME DESIGN","True","Fanny & Alexander"
"6541",1983,"COSTUME DESIGN","False","Heart Like a Wheel"
"6542",1983,"COSTUME DESIGN","False","The Return of Martin Guerre"
"6543",1983,"COSTUME DESIGN","False","Zelig"
"6544",1983,"DIRECTING","False","The Dresser"
"6545",1983,"DIRECTING","False","Fanny & Alexander"
"6546",1983,"DIRECTING","False","Silkwood"
"6547",1983,"DIRECTING","False","Tender Mercies"
"6548",1983,"DIRECTING","True","Terms of Endearment"
"6549",1983,"DOCUMENTARY (Feature)","False","Children of Darkness"
"6550",1983,"DOCUMENTARY (Feature)","False","First Contact"
"6551",1983,"DOCUMENTARY (Feature)","True","He Makes Me Feel Like Dancin'"
"6552",1983,"DOCUMENTARY (Feature)","False","The Profession of Arms"
"6553",1983,"DOCUMENTARY (Feature)","False","Seeing Red"
"6554",1983,"DOCUMENTARY (Short Subject)","True","Flamenco at 5:15"
"6555",1983,"DOCUMENTARY (Short Subject)","False","In the Nuclear Shadow: What Can the Children Tell Us?"
"6556",1983,"DOCUMENTARY (Short Subject)","False","Sewing Woman"
"6557",1983,"DOCUMENTARY (Short Subject)","False","Spaces: The Architecture of Paul Rudolph"
"6558",1983,"DOCUMENTARY (Short Subject)","False","You Are Free  (Ihr Zent Frei)"
"6559",1983,"FILM EDITING","False","Blue Thunder"
"6560",1983,"FILM EDITING","False","Flashdance"
"6561",1983,"FILM EDITING","True","The Right Stuff"
"6562",1983,"FILM EDITING","False","Silkwood"
"6563",1983,"FILM EDITING","False","Terms of Endearment"
"6564",1983,"FOREIGN LANGUAGE FILM","False","Carmen"
"6565",1983,"FOREIGN LANGUAGE FILM","False","Entre Nous"
"6566",1983,"FOREIGN LANGUAGE FILM","True","Fanny & Alexander"
"6567",1983,"FOREIGN LANGUAGE FILM","False","Job's Revolt"
"6568",1983,"FOREIGN LANGUAGE FILM","False","Le Bal"
"6569",1983,"MUSIC (Original Score)","False","Cross Creek"
"6570",1983,"MUSIC (Original Score)","False","Return of the Jedi"
"6571",1983,"MUSIC (Original Score)","True","The Right Stuff"
"6572",1983,"MUSIC (Original Score)","False","Terms of Endearment"
"6573",1983,"MUSIC (Original Score)","False","Under Fire"
"6574",1983,"MUSIC (Original Song Score or Adaptation Score)","False","The Sting II"
"6575",1983,"MUSIC (Original Song Score or Adaptation Score)","False","Trading Places"
"6576",1983,"MUSIC (Original Song Score or Adaptation Score)","True","Yentl"
"6577",1983,"MUSIC (Original Song)","True","Flashdance"
"6578",1983,"MUSIC (Original Song)","False","Flashdance"
"6579",1983,"MUSIC (Original Song)","False","Tender Mercies"
"6580",1983,"MUSIC (Original Song)","False","Yentl"
"6581",1983,"MUSIC (Original Song)","False","Yentl"
"6582",1983,"BEST PICTURE","False","The Big Chill"
"6583",1983,"BEST PICTURE","False","The Dresser"
"6584",1983,"BEST PICTURE","False","The Right Stuff"
"6585",1983,"BEST PICTURE","False","Tender Mercies"
"6586",1983,"BEST PICTURE","True","Terms of Endearment"
"6587",1983,"SHORT FILM (Animated)","False","Mickey's Christmas Carol"
"6588",1983,"SHORT FILM (Animated)","False","Sound of Sunshine - Sound of Rain"
"6589",1983,"SHORT FILM (Animated)","True","Sundae in New York"
"6590",1983,"SHORT FILM (Live Action)","True","Boys and Girls"
"6591",1983,"SHORT FILM (Live Action)","False","Goodie-Two-Shoes"
"6592",1983,"SHORT FILM (Live Action)","False","Overnight Sensation"
"6593",1983,"SOUND","False","Never Cry Wolf"
"6594",1983,"SOUND","False","Return of the Jedi"
"6595",1983,"SOUND","True","The Right Stuff"
"6596",1983,"SOUND","False","Terms of Endearment"
"6597",1983,"SOUND","False","WarGames"
"6598",1983,"SOUND EFFECTS EDITING","False","Return of the Jedi"
"6599",1983,"SOUND EFFECTS EDITING","True","The Right Stuff"
"6600",1983,"WRITING (Screenplay Based on Material from Another Medium)","False","Betrayal"
"6601",1983,"WRITING (Screenplay Based on Material from Another Medium)","False","The Dresser"
"6602",1983,"WRITING (Screenplay Based on Material from Another Medium)","False","Educating Rita"
"6603",1983,"WRITING (Screenplay Based on Material from Another Medium)","False","Reuben, Reuben"
"6604",1983,"WRITING (Screenplay Based on Material from Another Medium)","True","Terms of Endearment"
"6605",1983,"WRITING (Screenplay Written Directly for the Screen)","False","The Big Chill"
"6606",1983,"WRITING (Screenplay Written Directly for the Screen)","False","Fanny & Alexander"
"6607",1983,"WRITING (Screenplay Written Directly for the Screen)","False","Silkwood"
"6608",1983,"WRITING (Screenplay Written Directly for the Screen)","True","Tender Mercies"
"6609",1983,"WRITING (Screenplay Written Directly for the Screen)","False","WarGames"
"6610",1983,"SPECIAL ACHIEVEMENT AWARD (Visual Effects)","True","Return of the Jedi"
"6611",1983,"JEAN HERSHOLT HUMANITARIAN AWARD","True","M. J. Frankovich"
"6612",1983,"HONORARY AWARD","True","To Hal Roach, in recognition of his unparalleled record of distinguished contributions to the motion picture art form."
"6613",1983,"GORDON E. SAWYER AWARD","True","Dr. John G. Frayne"
"6614",1983,"SCIENTIFIC OR TECHNICAL AWARD (Academy Award of Merit)","True","To DR. KURT LARCHE of OSRAM GmbH for the research and development of xenon short-arc discharge lamps for motion picture projection."
"6615",1983,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To JONATHAN ERLAND and ROGER DORNEY of Apogee, Incorporated, for the engineering and development of a reverse bluescreen traveling matte process for special effects photography."
"6616",1983,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To GERALD L. TURPIN of Lightflex International Limited for the design, engineering and development of an on-camera device providing contrast control, sourceless fill light and special effects for motion picture photography."
"6617",1983,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)","True","To GUNNAR P. MICHELSON for the engineering and development of an improved, electronic, high-speed, precision light valve for use in motion picture printing machines."
"6618",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To WILLIAM G. KROKAUGGER of Mole-Richardson Company for the design and engineering of a portable, 12,000 watt, lighting-control dimmer for use in motion picture production."
"6619",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To CHARLES J. WATSON, LARRY L. LANGREHR and JOHN H. STEINER for the development of the BHP (electro-mechanical) fader for use on continuous motion picture contact printers."
"6620",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To ELIZABETH D. DE LA MARE of De La Mare Engineering, Incorporated, for the progressive development and continuous research of special effects pyrotechnics originally designed by Glenn W. De La Mare for motion picture production."
"6621",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To DOUGLAS FRIES, JOHN LACEY and MICHAEL SIGRIST for the design and engineering of a 35mm reflex conversion camera system for special effects photography."
"6622",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To JACK CASHIN of Ultra-Stereo Labs, Incorporated, for the engineering and development of a 4-channel, stereophonic, decoding system for optical motion picture sound track reproduction."
"6623",1983,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)","True","To DAVID J. DEGENKOLB for the design and development of an automated device used in the silver recovery process in motion picture laboratories."
"6624",1984,"ACTOR IN A LEADING ROLE","True","F. Murray Abraham"
"6625",1984,"ACTOR IN A LEADING ROLE","False","Jeff Bridges"
"6626",1984,"ACTOR IN A LEADING ROLE","False","Albert Finney"
"6627",1984,"ACTOR IN A LEADING ROLE","False","Tom Hulce"
"6628",1984,"ACTOR IN A LEADING ROLE","False","Sam Waterston"
"6629",1984,"ACTOR IN A SUPPORTING ROLE","False","Adolph Caesar"
"6630",1984,"ACTOR IN A SUPPORTING ROLE","False","John Malkovich"
"6631",1984,"ACTOR IN A SUPPORTING ROLE","False","Noriyuki 'Pat' Morita"
"6632",1984,"ACTOR IN A SUPPORTING ROLE","True","Haing S. Ngor"
"6633",1984,"ACTOR IN A SUPPORTING ROLE","False","Ralph Richardson"
"6634",1984,"ACTRESS IN A LEADING ROLE","False","Judy Davis"
"6635",1984,"ACTRESS IN A LEADING ROLE","True","Sally Field"
"6636",1984,"ACTRESS IN A LEADING ROLE","False","Jessica Lange"
"6637",1984,"ACTRESS IN A LEADING ROLE","False","Vanessa Redgrave"
"6638",1984,"ACTRESS IN A LEADING ROLE","False","Sissy Spacek"
"6639",1984,"ACTRESS IN A SUPPORTING ROLE","True","Peggy Ashcroft"
"6640",1984,"ACTRESS IN A SUPPORTING ROLE","False","Glenn Close"
"6641",1984,"ACTRESS IN A SUPPORTING ROLE","False","Lindsay Crouse"
"6642",1984,"ACTRESS IN A SUPPORTING ROLE","False","Christine Lahti"
"6643",1984,"ACTRESS IN A SUPPORTING ROLE","False","Geraldine Page"
"6644",1984,"ART DIRECTION","True","Amadeus"
"6645",1984,"ART DIRECTION","False","The Cotton Club"
"6646",1984,"ART DIRECTION","False","The Natural"
"6647",1984,"ART DIRECTION","False","A Passage to India"
"6648",1984,"ART DIRECTION","False","2010"
"6649",1984,"CINEMATOGRAPHY","False","Amadeus"
"6650",1984,"CINEMATOGRAPHY","True","The Killing Fields"
"6651",1984,"CINEMATOGRAPHY","False","The Natural"
"6652",1984,"CINEMATOGRAPHY","False","A Passage to India"
"6653",1984,"CINEMATOGRAPHY","False","The River"
"6654",1984,"COSTUME DESIGN","True","Amadeus"
"6655",1984,"COSTUME DESIGN","False","The Bostonians"
"6656",1984,"COSTUME DESIGN","False","A Passage to India"
"6657",1984,"COSTUME DESIGN","False","Places in the Heart"
"6658",1984,"COSTUME DESIGN","False","2010"
"6659",1984,"DIRECTING","True","Amadeus"
"6660",1984,"DIRECTING","False","Broadway Danny Rose"
"6661",1984,"DIRECTING","False","The Killing Fields"
"6662",1984,"DIRECTING","False","A Passage to India"
"6663",1984,"DIRECTING","False","Places in the Heart"
"6664",1984,"DOCUMENTARY (Feature)","False","High Schools"
"6665",1984,"DOCUMENTARY (Feature)","False","In the Name of the People"
"6666",1984,"DOCUMENTARY (Feature)","False","Marlene"
"6667",1984,"DOCUMENTARY (Feature)","False","Streetwise"
"6668",1984,"DOCUMENTARY (Feature)","True","The Times of Harvey Milk"
"6669",1984,"DOCUMENTARY (Short Subject)","False","The Children of Soong Ching Ling"
"6670",1984,"DOCUMENTARY (Short Subject)","False","Code Gray: Ethical Dilemmas in Nursing"
"6671",1984,"DOCUMENTARY (Short Subject)","False","The Garden of Eden"
"6672",1984,"DOCUMENTARY (Short Subject)","False","Recollections of Pavlovsk"
"6673",1984,"DOCUMENTARY (Short Subject)","True","The Stone Carvers"
"6674",1984,"FILM EDITING","False","Amadeus"
"6675",1984,"FILM EDITING","False","The Cotton Club"
"6676",1984,"FILM EDITING","True","The Killing Fields"
"6677",1984,"FILM EDITING","False","A Passage to India"
"6678",1984,"FILM EDITING","False","Romancing the Stone"
"6679",1984,"FOREIGN LANGUAGE FILM","False","Beyond the Walls"
"6680",1984,"FOREIGN LANGUAGE FILM","False","Camila"
"6681",1984,"FOREIGN LANGUAGE FILM","True","Dangerous Moves"
"6682",1984,"FOREIGN LANGUAGE FILM","False","Double Feature"
"6683",1984,"FOREIGN LANGUAGE FILM","False","Wartime Romance"
"6684",1984,"MAKEUP","True","Amadeus"
"6685",1984,"MAKEUP","False","Greystoke: The Legend of Tarzan, Lord of the Apes"
"6686",1984,"MAKEUP","False","2010"
"6687",1984,"MUSIC (Original Score)","False","Indiana Jones and the Temple of Doom"
"6688",1984,"MUSIC (Original Score)","False","The Natural"
"6689",1984,"MUSIC (Original Score)","True","A Passage to India"
"6690",1984,"MUSIC (Original Score)","False","The River"
"6691",1984,"MUSIC (Original Score)","False","Under the Volcano"
"6692",1984,"MUSIC (Original Song Score)","False","The Muppets Take Manhattan"
"6693",1984,"MUSIC (Original Song Score)","True","Purple Rain"
"6694",1984,"MUSIC (Original Song Score)","False","Songwriter"
"6695",1984,"MUSIC (Original Song)","False","Against All Odds"
"6696",1984,"MUSIC (Original Song)","False","Footloose"
"6697",1984,"MUSIC (Original Song)","False","Ghostbusters"
"6698",1984,"MUSIC (Original Song)","True","The Woman in Red"
"6699",1984,"MUSIC (Original Song)","False","Footloose"
"6700",1984,"BEST PICTURE","True","Amadeus"
"6701",1984,"BEST PICTURE","False","The Killing Fields"
"6702",1984,"BEST PICTURE","False","A Passage to India"
"6703",1984,"BEST PICTURE","False","Places in the Heart"
"6704",1984,"BEST PICTURE","False","A Soldier's Story"
"6705",1984,"SHORT FILM (Animated)","True","Charade"
"6706",1984,"SHORT FILM (Animated)","False","Doctor De Soto"
"6707",1984,"SHORT FILM (Animated)","False","Paradise"
"6708",1984,"SHORT FILM (Live Action)","False","The Painted Door"
"6709",1984,"SHORT FILM (Live Action)","False","Tales of Meeting and Parting"
"6710",1984,"SHORT FILM (Live Action)","True","Up"
"6711",1984,"SOUND","True","Amadeus"
"6712",1984,"SOUND","False","Dune"
"6713",1984,"SOUND","False","A Passage to India"
"6714",1984,"SOUND","False","The River"
"6715",1984,"SOUND","False","2010"
"6716",1984,"VISUAL EFFECTS","False","Ghostbusters"
"6717",1984,"VISUAL EFFECTS","True","Indiana Jones and the Temple of Doom"
"6718",1984,"VISUAL EFFECTS","False","2010"
"6719",1984,"WRITING (Screenplay Based on Material from Another Medium)","True","Amadeus"
"6720",1984,"WRITING (Screenplay Based on Material from Another Medium)","False","Greystoke: The Legend of Tarzan, Lord of the Apes"
"6721",1984,"WRITING (Screenplay Based on Material from Another Medium)","False","The Killing Fields"
"6722",1984,"WRITING (Screenplay Based on Material from Another Medium)","False","A Passage to India"
"6723",1984,"WRITING (Screenplay Based on Material from Another Medium)","False","A Soldier's Story"
"6724",1984,"WRITING (Screenplay Written Directly for the Screen)","False","Beverly Hills Cop"
